watched,name,year,genre_main,genre_sub1,genre_sub2
0,The Magnificent Ambersons,1942,Drama,Period Piece,
0,The Last of the Mohicans,1992,Drama,Period Piece,
0,The Tree of Wooden Clogs,1978,Drama,Period Piece,
0,"Aguirre, The Wrath of God",1972,Drama,Period Piece,
0,Sansho the Bailiff,1954,Drama,Period Piece,Feudal Japan
0,Rashomon,1950,Drama,Period Piece,Feudal Japan
0,Yojimbo,1961,Drama,Period Piece,Feudal Japan
0,Ran,1985,Drama,Period Piece,Feudal Japan
0,The Lives of Others,2006,Drama,Period Piece,Life in Wartime
0,Burnt by the Sun,1994,Drama,Period Piece,Life in Wartime
0,Kanal,1956,Drama,Period Piece,Life in Wartime
0,Casablanca,1942,Drama,Period Piece,Life in Wartime
0,Gone with the Wind,1939,Drama,Period Piece,Life in Wartime
0,The Conformist,1970,Drama,Period Piece,Life in Wartime
0,Life is Beautiful ,1997,Drama,Period Piece,Life in Wartime
0,The Remains of the Day,1993,Drama,Period Piece,Life in Wartime
0,Graves of the Fireflies,1988,Drama,Period Piece,Life in Wartime
0,My Father and My Son,2005,Drama,Period Piece,Life in Wartime
0,Battleship Potemkin,1925,Drama,Period Piece,War Movies
0,Das Boot,1981,Drama,Period Piece,War Movies
0,The Hurt Locker,2008,Drama,Period Piece,War Movies
0,Full Metal Jacket,1987,Drama,Period Piece,War Movies
0,Paths of Glory,1957,Drama,Period Piece,War Movies
0,The Great Escape,1963,Drama,Period Piece,War Movies
0,Army of Shadows,1969,Drama,Period Piece,War Movies
0,Dunkirk,2017,Drama,Period Piece,War Movies
0,Three Kings,1999,Drama,Period Piece,War Movies
0,Stalag 17,1953,Drama,Period Piece,War Movies
0,The Thin Red Line,1998,Drama,Period Piece,War Movies
0,Cross of Iron,1977,Drama,Period Piece,War Movies
0,Fires on the Plain,1959,Drama,Period Piece,War Movies
0,Ivan's Childhood,1962,Drama,Period Piece,War Movies
0,Platoon,1986,Drama,Period Piece,War Movies
0,Come and See,1985,Drama,Period Piece,War Movies
0,Saving Private Ryan,1998,Drama,Period Piece,War Movies
0,A Man Escaped,1956,Drama,Period Piece,War Movies
0,The Battle of Algiers,1966,Drama,Period Piece,War Movies
0,The Red and the White,1967,Drama,Period Piece,War Movies
0,All Quiet on the Western Front,1930,Drama,Period Piece,War Movies
0,The Life and Death of Colonel Blimp,1943,Drama,Period Piece,War Movies
0,The Bridge on the River Kwai,1957,Drama,Period Piece,War Movies
0,The Red Badge of Courage,1951,Drama,Period Piece,War Movies
0,Master and Commander: The Far Side of the World,2003,Drama,Period Piece,War Movies
0,Ben-Hur,1959,Drama,Period Piece,Sword and Sandal
0,Gladiator,2000,Drama,Period Piece,Sword and Sandal
0,Spartacus,1960,Drama,Period Piece,Sword and Sandal
0,Agora,2009,Drama,Period Piece,Sword and Sandal
0,Viridiana,1961,Drama,Psychological Journey,
0,Fight Club,1999,Drama,Psychological Journey,
0,The Deer Hunter,1978,Drama,Psychological Journey,
0,La Dolce Vita,1960,Drama,Psychological Journey,
0,L'Avventura,1960,Drama,Psychological Journey,
0,Wild Strawberries,1957,Drama,Psychological Journey,
0,The Passenger,1975,Drama,Psychological Journey,
0,Wanda,1970,Drama,Psychological Journey,
0,Sophie's Choice,1982,Drama,Psychological Journey,
0,The Best Years of Our Lives,1946,Drama,Psychological Journey,
0,Apocalypse Now,1979,Drama,Psychological Journey,Literal Journey
0,La Strada,1954,Drama,Psychological Journey,Literal Journey
0,"Paris, Texas",1984,Drama,Psychological Journey,Literal Journey
0,Easy Rider,1969,Drama,Psychological Journey,Literal Journey
0,Two-Lane Blacktop,1971,Drama,Psychological Journey,Literal Journey
0,The Virgin Suicides,1999,Drama,Psychological Journey,Suburban Sadness
0,Little Children,2006,Drama,Psychological Journey,Suburban Sadness
0,Happiness,1998,Drama,Psychological Journey,Suburban Sadness
0,American Beauty,1999,Drama,Psychological Journey,Suburban Sadness
0,Revolutionary Road,2008,Drama,Psychological Journey,Suburban Sadness
0,In the Bedroom,2001,Drama,Psychological Journey,Suburban Sadness
0,The Ice Storm,1997,Drama,Psychological Journey,Suburban Sadness
0,Far From Heaven,2002,Drama,Psychological Journey,Suburban Sadness
0,Safe,1995,Drama,Psychological Journey,Suburban Sadness
0,Three Colours: Blue,1993,Drama,Psychological Journey,Perseverance
0,Cool Hand Luke,1967,Drama,Psychological Journey,Perseverance
0,Fitzcarraldo,1982,Drama,Psychological Journey,Perseverance
0,Bicycle Thieves,1948,Drama,Psychological Journey,Perseverance
0,Killer of Sheep,1978,Drama,Psychological Journey,Perseverance
0,Down by Law,1986,Drama,Psychological Journey,Perseverance
0,One Flew Over the Cuckoo's Nest,1975,Drama,Psychological Journey,Perseverance
0,"Three Billboards Outside Ebbing, Missouri",2017,Drama,Psychological Journey,Perseverance
0,The Shawshank Redemption,1994,Drama,Psychological Journey,Perseverance
0,Manchester by the Sea,2016,Drama,Psychological Journey,Perseverance
0,Midnight Cowboy,1969,Drama,Friendships,
0,The Station Agent,2003,Drama,Friendships,
0,Rushmore,1998,Drama,Friendships,
0,The Intouchables,2011,Drama,Friendships,
0,Gods and Monsters,1998,Drama,Friendships,
0,Withnail and I,1987,Drama,Friendships,
0,Talk to Her,2002,Drama,Friendships,
0,Sling Blade,1996,Drama,Friendships,
0,Thelma and Louise,1991,Drama,Friendships,
0,Columbus,2017,Drama,Friendships,
0,"4 Months, 3 Weeks and 2 Days",2007,Drama,Friendships,
0,Lost in Translation,2003,Drama,Friendships,
0,Citizen Kane,1941,Drama,Rise and Fall,
0,Boogie Nights,1997,Drama,Rise and Fall,
0,Scarface,1983,Drama,Rise and Fall,
0,The Apostle,1997,Drama,Rise and Fall,
0,The Red Shoes,1948,Drama,Rise and Fall,
0,Hustle and Flow,2005,Drama,Rise and Fall,
0,The Barefoot Contessa,1954,Drama,Rise and Fall,
0,There Will Be Blood,2007,Drama,Rise and Fall,
0,Jerry Maguire,1996,Drama,Workplace/Professional,
0,The Magician,1958,Drama,Workplace/Professional,
0,Bad Night,1996,Drama,Workplace/Professional,
0,Local Hero,1983,Drama,Workplace/Professional,
0,Day for Night,1973,Drama,Workplace/Professional,
0,Chocolat,2000,Drama,Workplace/Professional,
0,A Parairie Home Companion,2006,Drama,Workplace/Professional,
0,Only Angels Have Wings,1939,Drama,Workplace/Professional,
0,"Girl, Interrupted",1999,Drama,Workplace/Professional,Medical
0,Lorenzo's Oil,1992,Drama,Workplace/Professional,Medical
0,Awakenings,1990,Drama,Workplace/Professional,Medical
0,All About My Mother,1999,Drama,Workplace/Professional,Medical
0,Bringing Out the Dead,1999,Drama,Workplace/Professional,Medical
0,The Hunt,2012,Drama,Workplace/Professional,Legal
0,12 Angry Men,1957,Drama,Workplace/Professional,Legal
0,A Few Good Men,1992,Drama,Workplace/Professional,Legal
0,Philadelphia,1993,Drama,Workplace/Professional,Legal
0,The Sweet Hereafter,1997,Drama,Workplace/Professional,Legal
0,The Verdict,1982,Drama,Workplace/Professional,Legal
0,Judgment at Nuremberg,1961,Drama,Workplace/Professional,Legal
0,Witness for the Prosecution,1957,Drama,Workplace/Professional,Legal
0,Anatomy of a Murder,1959,Drama,Workplace/Professional,Legal
0,To Kill a Mockingbird,1962,Drama,Workplace/Professional,Legal
0,The Wrestler,2008,Drama,Sports,
0,Any Given Sunday,1999,Drama,Sports,
0,Million Dollar Baby,2004,Drama,Sports,
0,The Hustler,1961,Drama,Sports,
0,Body and Soul,1947,Drama,Sports,
0,Rounders,1998,Drama,Sports,
0,Breaking Away,1979,Drama,Sports,
0,Rocky,1976,Drama,Sports,
0,Hoosiers,1986,Drama,Sports,
0,The Natural,1984,Drama,Sports,
0,Requiem for a Heavy Weight,1962,Drama,Sports,
0,Friday Night Lights,2004,Drama,Sports,
