watched,name,year,genre_main,genre_sub1,genre_sub2
0,Last Tango in Paris,1972,Thriller,Erotic,
0,Basic Instinct,1992,Thriller,Erotic,
0,Exotica,1994,Thriller,Erotic,
0,The Last Seduction,1994,Thriller,Erotic,
0,Funny Games,2007,Thriller,Meta-Thriller,
0,Scream,1996,Thriller,Meta-Thriller,
0,Z,1969,Thriller,Conspiracy,
0,In the Line of Fire,1993,Thriller,Conspiracy,
0,The Parallax View,1974,Thriller,Conspiracy,
0,Enemy of the State,1998,Thriller,Conspiracy,
0,Three Days of the Condor,1975,Thriller,Conspiracy,
0,The Wicker Man,1973,Thriller,Cults,
0,The Invitaion,2015,Thriller,Cults,
0,Mandy,2018,Thriller,Cults,
0,We Are What We Are,2013,Thriller,Cults,
0,Midsommar,2019,Thriller,Cults,
0,Freaks,1932,Thriller,Cults,
0,Martha Marcy May Marlene,2011,Thriller,Cults,
0,Notorious,1946,Thriller,Spy,
0,No Way Out,1987,Thriller,Spy,
0,The Third Man,1949,Thriller,Spy,
0,The 39 Steps,1935,Thriller,Spy,
0,Dr. No,1962,Thriller,Spy,
0,Goldfinger,1964,Thriller,Spy,
0,Casino Royale,2006,Thriller,Spy,
0,Mission: Impossible,1996,Thriller,Spy,
0,Ministry of Fear,1944,Thriller,Spy,
0,"Tinker, Tailor, Soldier, Spy",2011,Thriller,Spy,
0,Kingsmen: The Secret Service,2015,Thriller,Spy,
0,From Russia with Love,1963,Thriller,Spy,
0,Vertigo,1958,Thriller,Psychological,
0,The Innocents,1961,Thriller,Psychological,
0,Les Diaboliques,1955,Thriller,Psychological,
0,Cat People,1942,Thriller,Psychological,
0,The Crying Game,1992,Thriller,Psychological,
0,Repulsion,1965,Thriller,Psychological,
0,Sisters,1973,Thriller,Psychological,
0,Raw,2017,Thriller,Psychological,
0,Pi,1998,Thriller,Psychological,
0,Eyes Without a Face,1960,Thriller,Psychological,
0,The Game,1997,Thriller,Psychological,
0,Rebecca,1940,Thriller,Psychological,
0,Cache,2005,Thriller,Psychological,
0,Straw Dogs,1971,Thriller,Psychological,
0,They Look Like People,2015,Thriller,Psychological,
0,The Night of the Hunter,1955,Thriller,Psychological,
0,The Bird With the Crystal Plumage,1970,Thriller,Psychological,
0,The Bad Seed,1976,Thriller,Psychological,Sociopaths
0,Psycho,1960,Thriller,Psychological,Sociopaths
0,Taxi Driver,1976,Thriller,Psychological,Sociopaths
0,Creep,2014,Thriller,Psychological,Sociopaths
0,American Psycho,2000,Thriller,Psychological,Sociopaths
0,Gone Girl,2014,Thriller,Psychological,Sociopaths
0,The Talented Mr. Ripley,1999,Thriller,Psychological,Sociopaths
0,What Ever Happened to Baby Jane?,1962,Thriller,Psychological,Sociopaths
0,Touch of Evil,1958,Thriller,Film Noir,
0,The Maltese Falcon,1941,Thriller,Film Noir,
0,Kiss Me Deadly,1955,Thriller,Film Noir,
0,Sunset Boulevard,1950,Thriller,Film Noir,
0,The Reckless Moment,1949,Thriller,Film Noir,
0,The Big Sleep,1946,Thriller,Film Noir,
0,In a Lonely Place,1950,Thriller,Film Noir,
0,Gilda,1946,Thriller,Film Noir,
0,The Big Heat,1953,Thriller,Film Noir,
0,Laura,1944,Thriller,Film Noir,
0,Out of the Past,1947,Thriller,Film Noir,
0,Pickup on South Street,1950,Thriller,Film Noir,
0,Point Blank,1967,Thriller,Film Noir,Neo-Noir
0,Sin City,2005,Thriller,Film Noir,Neo-Noir
0,The Long Goodbye,1973,Thriller,Film Noir,Neo-Noir
0,Blood Simple,1984,Thriller,Film Noir,Neo-Noir
0,Barton Fink,1991,Thriller,Film Noir,Neo-Noir
0,Chinatown,1974,Thriller,Film Noir,Neo-Noir
0,Blue Velvet,1986,Thriller,Film Noir,Neo-Noir
0,Collateral,2004,Thriller,Film Noir,Neo-Noir
0,L.A. Confidential,1997,Thriller,Film Noir,Neo-Noir
0,Hard Eight,1996,Thriller,Film Noir,Neo-Noir
0,The Thin Man,1934,Thriller,Mystery,Whodunnit
0,Blowup,1966,Thriller,Mystery,Whodunnit
0,The Conversation,1974,Thriller,Mystery,Whodunnit
0,The Kennel Murder Case,1933,Thriller,Mystery,Whodunnit
0,Dead Reckoning,1947,Thriller,Mystery,Provisional Detective
0,Flightplan,2005,Thriller,Mystery,Provisional Detective
0,To Catch a Thief,1955,Thriller,Mystery,Provisional Detective
0,Rear Window,1954,Thriller,Mystery,Provisional Detective
0,A Canterbury Tale,1944,Thriller,Mystery,Provisional Detective
0,The Usual Suspects,1995,Thriller,Mystery,Procedural
0,Bullitt,1968,Thriller,Mystery,Procedural
0,Mystic River,2003,Thriller,Mystery,Procedural
0,In the Heat of the Night,1967,Thriller,Mystery,Procedural
0,Memento,2000,Thriller,Mystery,Unreliable Minds
0,Mirage,2018,Thriller,Mystery,Unreliable Minds
0,Oldboy,2003,Thriller,Mystery,Unreliable Minds
0,The Manchurian Candidate,1962,Thriller,Mystery,Unreliable Minds
0,Deliverance,1972,Thriller,Survival,
0,Cast Away,2000,Thriller,Survival,
0,The Revenant,2015,Thriller,Survival,
0,The Wages of Fear,1953,Thriller,Survival,
0,All is Lost,2013,Thriller,Survival,
0,Walkabout,1971,Thriller,Survival,
0,The Most Dangerous Game,1932,Thriller,Survival,
0,The Strangers,2008,Thriller,Survival,Contained Survival
0,Panic Room,2002,Thriller,Survival,Contained Survival
0,You're Next,2011,Thriller,Survival,Contained Survival
0,Hush,2016,Thriller,Survival,Contained Survival
0,Green Room,2015,Thriller,Survival,Contained Survival
0,Buried,2010,Thriller,Survival,Contained Survival
0,Don't Breathe,2016,Thriller,Survival,Contained Survival
0,The Fugitive,1993,Thriller,Chase,
0,North by Northwest,1959,Thriller,Chase,
0,Diva,1981,Thriller,Chase,
0,No Country for Old Men,2007,Thriller,Chase,
